Scheme_Code,Scheme_Name,Fund_House,Scheme_Type,Scheme_Category,Status,Portfolio_Ind,URL,Expense,AUM,CrisilRank,FundManagers,Exit_Load,Age,3M Ret,1Y Ret,3Y Ret,5Y Ret,Ret Inception,Sharpe Ratio,Sortino Ratio,Info Ratio,Beta,Alpha,R-Squared,Pos_Year%,Year,Inception_Date,Volatility,Rel_MaxDD,Roll_Ret_1Y,Roll_Ret_3Y,Roll_Ret_Inception,Prob_10Pct,Sharpe_1Y,Sortino_1Y,Volatility_1Y,NumStocks,Top5_Pct,Top10_Pct,Top3_Sector,Equity_Holding,F&O_Holding,Foreign_Holding,NumDebts,Modified_Duration,YTM,LCap_Pct,MCap_Pct,SCap_Pct,GT_1PCT,GT_3PCT,GT_5PCT,LT_NEG_1PCT,LT_NEG_3PCT,LT_NEG_5PCT,POS_PCT,GT_NIFTY_UP,GT_NIFTY_DOWN,NIFTY_CORR,PCT_GT_NIFTY
144345,UTI Corporate Bond Fund,UTI,Debt Scheme,Corporate Bond Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/uti-corporate-bond-fund-regular-plan-growth-option/MUT3231,0.57%,3078.42,3 Stars,Anurag Mittal,Data not available.,5.33,5.36,6.51,4.41,7.24,7.51,-1.4,-1.67,-0.04,0.0,0.05,0.01,100.00,2018,2018-08-09,0.89,0.06269250573135439,5.25,5.15,7.48,,1.28,1.89,0.65,,,,,,,,,,,,,,0.08,0.0,0.0,0.0,0.0,0.0,72.37,4.03,98.81,0.11116547745028542,47.46
134383,Aditya Birla Sun Life Credit Risk Fund,Aditya Birla,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-credit-risk-fund-regular-plan-growth/MBS2049,1.57%,1001.84,5 Stars,Dhaval Joshi|Sunaina da Cunha|Mohit Sharma,"Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth charges 3.0% of sell value; if fund sold before 365 days. There are no other charges., 2.0% if fund sold before 730 days. There are no other charges., 1.0% if fund sold before 1065 days. There are no other charges.",8.63,5.68,6.69,6.82,6.37,7.54,0.67,1.68,-0.04,-0.0,0.07,0.0,100.00,2015,2015-04-22,1.65,0.04297788014166823,7.6,7.59,7.51,0.13421903608049224,1.52,2.34,0.61,,,,,,,,,,,,,,0.14,0.0,0.0,0.21,0.07,0.0,75.44,4.11,99.08,0.010498618078286249,47.38
130309,Axis Credit Risk Fund,Axis,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-credit-risk-fund-regular-plan-growth/MBS2049,1.57%,1001.84,5 Stars,Dhaval Joshi|Sunaina da Cunha|Mohit Sharma,"Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth charges 3.0% of sell value; if fund sold before 365 days. There are no other charges., 2.0% if fund sold before 730 days. There are no other charges., 1.0% if fund sold before 1065 days. There are no other charges.",9.38,5.72,6.79,5.61,5.94,7.29,-0.12,-0.15,-0.04,0.01,0.06,0.01,100.00,2014,2014-07-21,0.76,0.061304506764091694,5.69,5.97,7.05,0.043161955128212526,1.97,3.15,0.55,,,,,,,,,,,,,,0.07,0.0,0.0,0.07,0.07,0.0,77.54,3.47,99.08,0.08158350489107678,47.03
140609,BANDHAN Credit Risk Fund,Bandhan,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/bandhan-credit-risk-fund-regular-plan-growth/MAG1767,1.6%,399.83,3 Stars,Debraj Lahiri|Gautam Kaul,Bandhan Credit Risk Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,6.75,4.72,5.44,4.22,5.86,6.08,-1.28,-1.58,-0.04,0.0,0.04,0.0,100.00,2017,2017-03-06,1.17,0.06639892109309264,4.81,4.7,5.94,0.008791867307717527,-0.27,-0.36,1.14,,,,,,,,,,,,,,0.07,0.0,0.0,0.0,0.0,0.0,67.11,3.98,98.0,0.09214896114388325,46.82
133486,Baroda BNP Paribas Credit Risk Fund,Baroda BNP Paribas,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-credit-risk-fund-regular-plan-growth/MBO210,1.6%,162.0,4 Stars,Prashant Pimple|Mayank Prakash|Shreekiran Rao,Baroda BNP Paribas Credit Risk Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,8.86,6.4,7.11,10.22,7.0,8.18,1.17,6.89,-0.01,-0.01,0.1,0.0,100.00,2015,2015-01-27,3.81,0.05197055391895652,6.12,10.13,8.1,0.25471605167521305,2.13,3.44,0.62,,,,,,,,,,,,,,0.42,0.14,0.0,0.35,0.0,0.0,74.86,4.38,98.62,0.02465858888846228,47.34
101837,DSP Credit Risk Fund,DSP,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/dsp-credit-risk-fund-regular-plan-growth/MDS027,1.14%,191.95,3 Stars,Vivek Ramakrishnan|Laukik Bagwe,DSP Credit Risk Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.69,36.96,15.37,8.99,6.34,7.07,0.56,5.54,-0.02,-0.01,0.09,0.0,94.44,2006,2006-04-02,5.96,0.06813956987345317,8.64,6.54,6.75,0.13366871791153923,1.18,24.53,7.74,,,,,,,,,,,,,,0.35,0.14,0.14,0.28,0.07,0.0,77.61,3.47,98.16,0.016824975293884954,46.61
128053,HDFC Credit Risk Debt Fund,HDFC,Debt Scheme,Credit Risk Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hdfc-credit-risk-debt-fund-regular-plan-growth/MHD1997,1.57%,8355.93,2 Stars,Shobhit Mehrotra,"HDFC Credit Risk Debt Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges., 0.5% if fund sold before 540 days. There are no other charges.",9.7,5.04,6.42,5.76,7.38,8.42,0.02,0.02,-0.03,0.01,0.06,0.01,100.00,2014,2014-03-25,1.03,0.08766236849576758,5.52,6.82,8.25,0.13401839555970385,1.06,1.61,0.57,,,,,0.0,0.0,0.0,309,1.89,8.49,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,75.16,3.98,98.92,0.08578994493656246,47.24
151043,HSBC Credit Risk Fund,HSBC,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/hsbc-credit-risk-fund-regular-plan-growth/MCC123,1.67%,384.63,3 Stars,Shriram Ramanathan|Kapil Lal Punjabi,"HSBC Credit Risk Fund - Regular Plan - Growth charges 3.0% of sell value; if fund sold before 365 days. There are no other charges., 2.0% if fund sold before 730 days. There are no other charges.",1.02,5.08,6.27,,,6.56,,,-0.01,0.0,0.06,0.0,100.00,2022,2022-11-28,,0.017292457897204745,,,,,0.93,1.44,0.54,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,83.4,5.84,100.0,0.10631834758390547,47.77
114239,ICICI Prudential Credit Risk Fund,ICICI Prudential,Debt Scheme,Credit Risk Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-credit-risk-fund-growth/MPI789,1.56%,7503.19,3 Stars,Manish Banthia|Ritesh Lunawat,ICICI Prudential Credit Risk Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,13.01,6.52,6.9,6.05,7.52,8.58,0.29,0.4,-0.03,0.01,0.06,0.02,100.00,2010,2010-12-06,1.03,0.04717423193220038,6.09,6.67,8.65,0.1657186160732128,1.35,2.12,0.81,,,,,0.0,0.0,0.0,92,1.91,8.68,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,74.11,3.08,98.77,0.12315546221891306,46.68
130721,Invesco India Credit Risk Fund,Invesco,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-credit-risk-fund-regular-plan-growth/MLI895,1.5%,136.31,5 Stars,Krishna Cheemalapati|Vikas Garg,Invesco India Credit Risk Fund - Regular Plan - Growth charges 4.0% of sell value; if fund sold before 365 days. There are no other charges.,9.25,11.48,11.24,5.29,3.89,6.04,-0.17,-0.54,-0.04,0.0,0.05,0.0,90.00,2014,2014-09-08,2.42,0.0666068711243539,7.04,4.8,5.4,0.07465030246597582,1.36,13.07,3.9,,,,,,,,,,,,,,0.21,0.07,0.0,0.21,0.14,0.07,71.57,2.57,98.77,0.06846440691300419,46.36
117716,Kotak Credit Risk Fund,Kotak,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/kotak-credit-risk-fund-growth/MKM334,1.7%,972.96,1 Star,Deepak Agrawal|Sunit Garg|Palha Khanna,Kotak Credit Risk Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,11.41,6.56,6.13,4.19,5.64,7.62,-0.97,-1.08,-0.04,0.01,0.04,0.01,100.00,2012,2012-07-09,1.58,0.1862026972163253,3.53,4.37,7.52,0.09121121972586788,0.36,0.52,0.98,,,,,,,,,,,,,,0.07,0.0,0.0,0.14,0.0,0.0,68.79,3.98,98.31,0.09624231908374546,46.96
112938,Nippon India Credit Risk Fund,Nippon India,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-credit-risk-fund-growth/MRC099,1.63%,1017.66,4 Stars,Kinjal Desai|Sushil Budhia|Akshay Sharma,Nippon India Credit Risk Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,13.55,6.6,7.67,8.38,4.13,7.0,0.72,3.62,-0.02,0.01,0.08,0.0,92.86,2010,2010-05-21,3.67,0.07041763131890195,6.11,7.44,7.18,0.24095250719131034,2.53,4.85,0.73,,,,,,,,,,,,,,0.14,0.07,0.07,0.21,0.07,0.07,75.58,4.24,98.0,0.02933431140164645,46.96
102505,SBI CREDIT RISK FUND,SBI,Debt Scheme,Credit Risk Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/sbi-credit-risk-fund-regular-plan-growth/MSB055,1.55%,2717.36,3 Stars,Lokesh Mallya|Mohit Jain,"SBI Credit Risk Fund - Regular Plan - Growth charges 3.0% of sell value; if fund sold before 365 days. There are no other charges., 1.5% if fund sold before 730 days. There are no other charges., 0.75% if fund sold before 1095 days. There are no other charges.",17.68,6.0,8.17,5.77,6.78,8.03,0.03,0.05,-0.03,0.0,0.06,0.0,100.00,2006,2006-04-03,1.2,0.042401053290373164,6.64,6.3,8.1,0.04347490461443304,1.4,5.78,1.67,,,,,0.0,0.0,0.0,52,1.89,8.25,0.0,0.0,0.0,0.21,0.07,0.07,0.07,0.07,0.07,75.3,3.21,98.31,0.27938328736089274,46.54
117981,UTI Credit Risk Fund,UTI,Debt Scheme,Credit Risk Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/uti-credit-risk-fund-growth/MUT601,1.6%,417.45,2 Stars,Ritesh Nambiar,UTI Credit Risk Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,11.03,5.48,6.4,10.3,-1.53,4.0,0.74,6.36,-0.01,0.0,0.1,0.0,83.33,2012,2012-11-26,6.28,0.04903000002141599,5.53,6.65,3.9,0.18936712399347044,0.98,1.44,0.67,,,,,,,,,,,,,,0.21,0.14,0.14,0.63,0.35,0.35,73.41,3.73,97.7,0.02749905096738387,46.54
112096,ICICI Prudential All Seasons Bond Fund,ICICI Prudential,Debt Scheme,Dynamic Bond,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-all-seasons-bond-fund-growth/MPI689,1.31%,11096.97,4 Stars,Manish Banthia|Nikhil Kabra,ICICI Prudential All Seasons Bond Fund - Growth charges 0.25% of sell value; if fund sold before 30 days. There are no other charges.,13.88,6.28,7.1,5.29,7.72,9.27,-0.29,-0.38,-0.04,0.01,0.05,0.0,100.00,2010,2010-01-21,1.44,0.08287951301247258,6.69,6.09,9.52,0.4204130856011232,1.41,2.17,0.96,,,,,0.0,0.0,0.0,96,3.31,8.10,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,65.71,5.53,97.7,0.11235565127879103,47.52
101806,JM Dynamic Debt Fund,JM Financial,Debt Scheme,Dynamic Bond,N,,https://www.moneycontrol.com/mutual-funds/nav/jm-dynamic-bond-fund-growth/MJM035,0.98%,43.87,5 Stars,Shalini Tibrewala|Gurvinder Singh Wasan,Data not available.,17.68,4.68,5.46,4.09,5.28,7.15,-1.48,-1.99,-0.04,0.0,0.04,0.0,100.00,2006,2006-04-03,1.1,0.07304989152541365,5.35,4.57,7.23,0.0019544796643452544,-0.26,-0.39,1.18,,,,,,,,,,,,,,0.07,0.0,0.0,0.0,0.0,0.0,75.72,3.86,99.08,0.12034136995338905,47.24
102205,SBI Dynamic Bond Fund,SBI,Debt Scheme,Dynamic Bond,N,Y,https://www.moneycontrol.com/mutual-funds/nav/sbi-dynamic-bond-fund-regular-plan-growth/MSB048,1.44%,2965.72,4 Stars,Dinesh Ahuja|Mohit Jain,SBI Dynamic Bond Fund - Regular Plan - Growth charges 0.25% of sell value; if fund sold before 30 days. There are no other charges.,17.68,3.84,6.29,4.14,7.23,6.82,-0.95,-1.33,-0.04,0.0,0.04,0.0,94.44,2006,2006-04-03,1.66,0.09762139701756185,6.58,4.74,6.97,0.15462940051368212,0.33,0.47,1.62,,,,,0.0,0.0,0.0,15,3.90,7.39,0.0,0.0,0.0,0.28,0.0,0.0,0.07,0.0,0.0,61.16,6.56,96.62,0.10715232822754818,47.59
101872,HDFC Dynamic Debt Fund,HDFC,Debt Scheme,Dynamic Bond,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hdfc-dynamic-debt-fund-growth/MZU008,1.48%,642.02,3 Stars,Anil Bamboli,Data not available.,17.68,4.16,5.81,5.08,5.55,7.34,-0.17,-0.5,-0.04,0.0,0.05,0.0,94.44,2006,2006-04-03,3.51,0.12732019318002108,4.78,5.7,7.54,0.2483921820463043,0.01,0.02,1.35,,,,,0.0,0.0,0.0,20,4.07,7.60,0.0,0.0,0.0,0.21,0.07,0.07,0.14,0.0,0.0,62.42,5.01,96.93,0.04568957469734193,46.89
115068,Axis Dynamic Bond Fund,Axis,Debt Scheme,Dynamic Bond,N,Y,https://www.moneycontrol.com/mutual-funds/nav/axis-dynamic-bond-fund-growth/MAA105,0.66%,1757.54,2 Stars,R. Sivakumar|Devang Shah,Data not available.,12.6,3.44,5.94,4.0,7.21,8.2,-0.72,-0.84,-0.04,0.01,0.04,0.01,100.00,2011,2011-05-02,2.36,0.19084571165650827,5.53,5.04,8.34,0.31319878814312796,0.14,0.2,1.15,,,,,0.0,0.0,0.0,79,4.70,7.71,0.0,0.0,0.0,0.07,0.07,0.0,0.35,0.0,0.0,62.35,6.17,96.31,0.1272124564902881,47.24
140771,Mirae Asset Dynamic Bond Fund,Mirae Asset,Debt Scheme,Dynamic Bond,N,,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-dynamic-bond-fund-regular-plan-growth/MMA135,1.12%,199.37,1 Star,Amit Modani,Data not available.,6.7,4.2,5.22,2.98,6.2,5.76,-1.59,-1.83,-0.05,0.01,0.03,0.01,100.00,2017,2017-03-27,1.73,0.21195875586902566,4.23,3.49,5.94,0.06132733386671407,-0.56,-0.82,0.93,,,,,,,,,,,,,,0.21,0.0,0.0,0.14,0.0,0.0,60.74,5.27,96.93,0.0988287590785594,47.03
108511,Kotak Dynamic Bond Fund,Kotak,Debt Scheme,Dynamic Bond,N,Y,https://www.moneycontrol.com/mutual-funds/nav/kotak-dynamic-bond-fund-regular-plan-growth/MKM255,1.3%,2470.66,2 Stars,Deepak Agrawal|Abhishek Bisen|Palha Khanna,Data not available.,15.53,4.16,5.61,3.82,7.03,8.31,-1.05,-1.33,-0.04,0.01,0.04,0.01,100.00,2008,2008-05-29,1.79,0.1431810100512236,4.75,4.88,8.37,0.23240738068206523,-0.09,-0.12,1.51,,,,,0.0,0.0,0.0,30,3.90,7.93,0.0,0.0,0.0,0.14,0.0,0.0,0.07,0.0,0.0,63.05,5.4,96.31,0.11676304774300082,46.82
102849,Nippon India Dynamic Bond Fund,Nippon India,Debt Scheme,Dynamic Bond,N,Y,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-dynamic-bond-fund-growth/MRC075,0.7%,4468.14,3 Stars,Kinjal Desai|Vivek Sharma|Pranay Sinha|Akshay Sharma,Data not available.,17.68,2.44,6.12,3.78,6.35,6.85,-0.64,-0.77,-0.04,0.01,0.04,0.0,100.00,2006,2006-04-03,2.97,0.21492219816222854,5.69,4.59,6.94,0.15786320785961938,0.22,0.32,1.68,,,,,0.0,0.0,0.0,92,5.04,7.79,0.0,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,59.13,7.2,94.16,0.10074924931680693,46.82
122644,Aditya Birla Sun Life Floating Rate Fund,Aditya Birla,Debt Scheme,Floater Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-floating-rate-fund-regular-plan-growth/MBS460,0.46%,13007.01,5 Stars,Dhaval Joshi|Kaustubh Gupta|Harshil Survankar,Data not available.,10.53,6.24,7.4,5.22,6.64,7.99,-0.93,-1.19,-0.04,0.0,0.05,0.0,100.00,2013,2013-05-29,0.55,0.04115640743255631,6.2,5.42,7.93,0.011461207658216344,3.89,7.96,0.41,,,,,,,,,,,,,,0.07,0.0,0.0,0.0,0.0,0.0,83.0,3.08,99.69,0.11233453176406928,47.1
149048,Axis Floater Fund,Axis,Debt Scheme,Floater Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/axis-floater-fund-regular-plan-growth/MAA930,0.53%,306.65,Not Rated,Hardik Shah|Aditya Pagaria,Data not available.,2.34,5.12,6.33,,,5.32,,,-0.02,0.01,0.05,0.01,100.00,2021,2021-08-02,,0.05029911980900681,5.9,,,,0.47,0.65,1.16,,,,,0.0,0.0,0.0,12,3.83,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.72,4.64,97.74,0.16718043580672143,48.15
148705,BANDHAN FLOATING RATE FUND,Bandhan,Debt Scheme,Floater Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/bandhan-floating-rate-fund-regular-plan-growth/MAG2115,0.82%,205.58,Not Rated,Suyash Choudhary,Data not available.,2.78,5.76,6.59,,,4.91,,,-0.02,0.0,0.05,0.01,100.00,2021,2021-02-22,,0.037163941023263335,5.36,,,,1.88,3.34,0.42,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.36,3.61,100.0,0.1371284113855086,48.36
151734,Baroda BNP Paribas Floater Fund,Baroda BNP Paribas,Debt Scheme,Floater Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-floater-fund-regular-plan-growth/MBOA008,0.64%,0.0,Not Rated,Prashant Pimple|Mayank Prakash,Data not available.,0.61,6.52,4.65,,,8.27,,,-0.09,-0.0,0.08,0.0,100.00,2023,2023-04-27,,0.02525572404297634,,,,,2.87,4.49,0.74,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,82.88,6.82,100.0,0.04788110776107013,43.84
148768,DSP Floater Fund,DSP,Debt Scheme,Floater Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/dsp-floater-fund-regular-plan-growth/MDS1559,0.47%,960.0,Not Rated,Shantanu Godambe|Kedar Karnik,Data not available.,2.71,6.04,7.6,,,5.47,,,-0.02,-0.0,0.05,0.0,100.00,2021,2021-03-22,,0.027296779828789617,5.63,,,,2.28,3.53,0.76,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,68.3,4.86,98.35,0.013986988022191562,48.24
101048,Franklin India Floating Rate Fund,Franklin,Debt Scheme,Floater Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-floating-rate-fund-growth/MTE370,0.91%,362.95,1 Star,Mayank Bukrediwala|Umesh Sharma|Pallab Roy,Data not available.,17.69,6.6,7.26,4.91,5.65,5.23,-1.4,-1.92,-0.04,0.0,0.05,0.01,100.00,2006,2006-04-01,0.57,0.022676891487659598,5.91,4.64,5.2,0.0,3.03,6.24,0.49,,,,,,,,,,,,,,0.07,0.0,0.0,0.0,0.0,0.0,82.81,3.34,100.0,0.10248850315168745,47.38
106841,HDFC Floating Rate Debt Fund,HDFC,Debt Scheme,Floater Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hdfc-floating-rate-debt-fund-growth/MHD247,0.48%,15992.83,3 Stars,Shobhit Mehrotra|Vikas Agrawal,Data not available.,16.13,6.16,7.48,5.41,6.82,8.12,-0.51,-0.65,-0.04,0.0,0.05,0.01,100.00,2007,2007-10-23,0.64,0.031202474310986498,6.35,5.75,8.1,0.0029469792141532114,3.46,6.1,0.47,,,,,0.0,0.0,0.0,108,1.09,8.01,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,82.51,3.47,99.69,0.08530282948234812,47.31
101802,ICICI Prudential Floating Interest Fund,ICICI Prudential,Debt Scheme,Floater Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-floating-interest-fund-growth/MPI119,1.27%,12575.57,1 Star,Darshil Dedhia|Rohan Maru,Data not available.,17.69,5.92,7.48,5.27,6.74,7.85,-0.46,-0.63,-0.04,0.0,0.05,0.0,100.00,2006,2006-04-02,1.0,0.056117143888362114,6.45,5.65,7.92,0.004232821490440464,2.51,4.46,0.66,,,,,0.0,0.0,0.0,72,1.01,8.20,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,76.84,3.73,98.92,0.09450522555138015,47.1
147266,KOTAK FLOATING RATE FUND,Kotak,Debt Scheme,Floater Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/kotak-floating-rate-fund-regular-plan-growth/MKM1329,0.62%,4698.24,Not Rated,Manu Sharma|Deepak Agrawal|Palha Khanna,Data not available.,4.56,6.0,7.0,4.84,,6.69,-0.79,-0.95,-0.04,0.01,0.05,0.01,100.00,2019,2019-05-16,1.13,0.11489416863533589,5.53,5.7,6.55,,2.55,4.54,0.47,,,,,0.0,0.0,0.0,50,0.88,7.94,0.0,0.0,0.0,0.18,0.0,0.0,0.09,0.0,0.0,74.28,2.81,99.0,0.08565332088030209,46.38
102673,Nippon India Floating Rate Fund,Nippon India,Debt Scheme,Floater Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-floating-rate-fund-growth/MRC068,0.58%,7226.6,3 Stars,Kinjal Desai|Anju Chhajer|Akshay Sharma,Data not available.,17.68,5.84,7.03,4.84,7.02,7.53,-1.21,-1.51,-0.04,0.0,0.05,0.0,100.00,2006,2006-04-03,0.74,0.059255317078199025,5.62,5.57,7.57,0.012224472655044671,2.06,3.36,0.59,,,,,0.0,0.0,0.0,60,2.59,7.85,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,76.35,3.47,98.77,0.1379503493158956,46.89
148543,SBI Floating Rate Debt Fund,SBI,Debt Scheme,Floater Fund,N,Y,https://www.moneycontrol.com/mutual-funds/nav/sbi-floating-rate-debt-fund-regular-plan-growth/MSB1715,0.46%,1796.45,Not Rated,Ardhendu Bhattacharya|Rajeev Radhakrishnan|Mohit Jain,SBI Floating Rate Debt Fund - Regular Plan - Growth charges 0.1% of sell value; if fund sold before 3 days. There are no other charges.,3.08,6.88,7.54,5.24,,5.57,-0.64,-0.82,-0.03,0.0,0.05,0.01,100.00,2020,2020-11-04,0.68,0.03172685716133448,5.89,,,,3.31,6.74,0.54,,,,,0.0,0.0,0.0,23,0.51,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6,3.67,99.7,0.1012092837990537,46.98
149003,Tata Floating Rate Fund,Tata,Debt Scheme,Floater Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/uti-nifty-next-50-index-fund-growth/MUT3165,0.79%,2503.86,Not Rated,Sharwan Kumar Goyal|Ayush Jain,Data not available.,2.4,5.96,6.82,,,5.44,,,-0.02,0.0,0.05,0.01,100.00,2021,2021-07-12,,0.032694878051641625,5.78,,,,2.14,3.35,0.48,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,79.52,3.88,99.26,0.07262334867182021,48.54
145287,UTI Floater Fund,UTI,Debt Scheme,Floater Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/uti-floater-fund-growth/MUT3336,0.85%,1459.53,Not Rated,Sudhir Agrawal,Data not available.,5.1,5.88,6.72,4.47,5.86,6.11,-2.77,-3.32,-0.04,0.0,0.05,0.0,100.00,2018,2018-10-31,0.46,0.019066411084515237,5.43,4.55,5.7,,2.79,5.66,0.33,,,,,,,,,,,,,,0.08,0.0,0.0,0.0,0.0,0.0,82.18,2.67,100.0,0.11548739046016838,46.7
151433,AXIS CRISIL IBX 50:50 Gilt Plus SDL September 2027 Index Fund,Axis,Debt Scheme,Gilt Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/axis-crisil-ibx-50-50-gilt-plus-sdl-september-2027-index-fund-regular-plan-growth/MAAA005,0.4%,32.66,Not Rated,Sachin Jain|Aditya Pagaria,Data not available.,0.76,5.2,5.53,,,7.82,,,-0.07,-0.0,0.08,0.0,100.00,2023,2023-03-01,,0.055466256729101056,,,,,1.37,2.2,1.25,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,68.51,7.34,97.22,0.05990955917218243,43.09
116471,Axis Gilt Fund,Axis,Debt Scheme,Gilt Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/axis-gilt-fund-growth/MAA135,0.9%,212.78,3 Stars,Sachin Jain|Devang Shah,Data not available.,11.86,4.88,5.68,3.61,7.4,7.34,-1.17,-1.54,-0.04,0.01,0.04,0.0,91.67,2012,2012-01-27,1.8,0.0838257474149182,4.83,4.66,7.46,0.2769003200381023,-0.05,-0.06,1.84,,,,,,,,,,,,,,0.42,0.0,0.0,0.07,0.0,0.0,57.94,7.33,94.93,0.1022969481709737,47.24
111525,BANDHAN Government Securities Gilt Fund,Bandhan,Debt Scheme,Gilt Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/bandhan-government-securities-fund-investment-plan-regular-plan-growth/MAG322,1.24%,1428.76,1 Star,Suyash Choudhary,Data not available.,15.01,2.56,5.45,3.06,7.41,8.17,-1.07,-1.36,-0.05,0.01,0.03,0.0,93.75,2008,2008-12-04,2.48,0.20337771040478075,4.62,4.34,8.5,0.3790380412336092,-0.13,-0.18,2.25,,,,,,,,,,,,,,0.49,0.0,0.0,0.28,0.0,0.0,56.68,7.97,94.78,0.10738251210467664,47.52
101187,Baroda BNP Paribas GILT FUND,Baroda BNP Paribas,Debt Scheme,Gilt Fund,N,,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-gilt-fund-regular-plan-growth/MBO004,0.45%,877.68,2 Stars,Mayank Prakash|Shreekiran Rao,Data not available.,17.68,3.12,6.38,3.27,5.94,7.57,-1.28,-1.62,-0.04,0.0,0.03,0.0,100.00,2006,2006-04-03,1.92,0.17420702886033335,5.43,3.87,7.78,0.3007123073516802,0.31,0.44,1.97,,,,,,,,,,,,,,0.14,0.0,0.0,0.0,0.0,0.0,58.12,6.82,96.01,0.0875775317952088,47.48
